Word,Occurrences,TotalSteps
infinite,5,7
fist,8,13
spoiled,30,67
service,9,10
degrading,1,1
unfeminine,2,3
thirty,15,26
illumination,1,2
belzoni,1,1
graphic,1,2
gilding,1,1
samples,2,3
fo,2,2
bagged,1,2
homelike,6,9
blissfully,3,5
soothing,5,7
objectionable,2,3
digest,1,8
damages,1,7
jove,3,10
frostbitten,2,6
scattering,1,4
donkey,2,7
umbrella,21,102
severe,4,22
ancients,2,2
wonderfully,5,6
gilded,2,3
efening,2,4
battle,1,2
chrysanthemum,1,1
cleaning,1,1
danneckers,1,4
rue,1,3
combs,1,2
sahara,1,1
occupation,1,1
corked,1,4
demure,2,5
quarts,4,5
rug,5,10
edge,1,2
titles,2,2
kept,71,71
follow,4,4
resign,1,2
alike,4,6
scandalizing,1,2
subside,2,3
depravity,1,4
gentlemens,1,3
procrastination,1,2
sending,6,11
mottoes,1,2
run,34,66
distinction,1,3
slaves,1,2
blundering,2,4
baptized,1,3
defended,3,6
slung,1,1
darkened,3,3
fields,1,4
inconsistent,1,3
dodge,1,2
tumultuous,1,1
socratic,2,5
lashes,1,3
i),1,2
breath,29,43
calico,2,2
fits,6,7
arent,13,20
hid,14,14
mon,1,5
correspondent,1,4
millionaires,1,3
straws,1,2
faint,7,18
awake,11,12
strokes,1,1
volume,2,3
mop,5,6
exasperating,3,4
treasure,7,13
flank,1,5
tuddy,1,4
nobler,1,3
walked,37,67
go,394,1094
statement,1,4
unlimited,1,3
hilltops,1,2
humbled,1,1
philosopher,3,5
distinguishing,1,2
defender,1,1
lucifer,1,3
kittens,7,9
him,782,1851
blossom,5,5
antoinettes,1,1
sailors,1,2
belief,4,7
pastoral,2,5
hardly,16,31
under,91,251
proper,43,160
slow,5,7
belied,1,2
nightcaps,2,2
his,1118,1119
when,708,1407
desponding,2,5
ornamented,1,3
hit,5,10
breast,6,16
stroked,2,2
weaknesses,2,3
remodeled,2,3
assistant,1,3
mercifully,2,3
accompanied,5,5
doing,56,56
shrines,1,5
plummy,2,5
pane,1,3
sailed,6,17
excitement,14,43
lull,6,7
ha,9,16
wifes,2,5
pang,1,3
laying,6,14
wonderful,10,19
absorb,2,3
maynt,3,3
he,1501,1501
discouragingly,1,4
timely,1,3
gratify,1,2
rascal,1,1
muscle,1,1
cardcase,2,2
apparent,1,2
gingham,1,1
career,1,1
dazzling,2,4
doins,1,2
lamps,3,3
independence,8,9
feeling,121,238
lovable,2,2
pans,1,1
raged,1,3
scarum,3,6
ho,2,3
almonds,1,4
promising,4,6
lesson,24,40
dishes,9,19
must,126,126
quadroon,2,4
amiss,4,5
lifeless,2,3
garcon,1,7
inherited,2,8
guidebooks,1,5
gravity,5,15
waits,2,8
angels,11,45
amys,78,339
unpinned,1,3
plunged,2,4
elated,1,1
azalea,1,5
allayed,1,4
specimen,1,3
happening,2,3
sooner,10,29
vaguely,1,3
subjects,2,4
failures,7,7
omniboos,1,5
ignorance,1,4
angelo,1,3
plumfield,8,30
five,27,83
cowley,1,2
burial,1,1
rippled,1,1
sheaf,1,3
climate,3,4
beseeching,1,1
tireless,1,3
dished,1,2
straw,2,3
plaid,1,1
relatives,1,2
mute,3,3
polka,3,4
id,95,183
farewell,5,8
quilted,1,3
lump,3,8
backs,3,6
rapture,14,15
if,894,1762
embroidered,1,2
currants,2,2
gods,7,10
milder,1,3
spare,3,6
crumples,1,1
provoke,1,3
affections,6,12
rooms,16,34
shone,7,7
twitched,1,3
cherie,1,2
plain,20,53
ripples,1,3
jell,2,3
breaking,5,8
bereft,3,4
im,389,457
spark,1,3
laced,1,2
in,2445,5141
hurrycanes,1,2
deggerredation,1,1
privilege,1,4
talisman,3,5
finding,25,48
being,144,389
impulsive,1,3
pedestrians,1,2
spinster,3,5
alarming,2,3
artistically,3,4
prejudices,2,4
curtis,3,4
is,795,1570
herein,1,3
early,43,59
it,2455,5723
nathaniel,1,1
alpine,1,1
comparing,1,2
crumpled,5,8
bonnets,3,5
watch,34,67
comes,50,138
profane,1,3
allusion,1,2
curiosities,1,1
nevvy,2,4
birthdays,1,2
papa,21,49
frightening,1,2
windows,11,11
bonfires,1,3
laces,2,4
envy,9,15
bargain,8,8
weeks,16,18
joys,9,18
hold,47,134
hole,6,6
object,8,10
doubtful,2,3
muffings,1,1
congregate,1,4
entrenching,1,3
strangest,1,2
looking,177,273
handled,1,6
icily,1,5
reliving,1,4
aching,6,15
scrape,10,21
rattled,2,7
unsatisfactory,2,2
reside,1,5
thickly,1,4
mores,1,3
regrets,3,8
goes,30,90
boldest,1,2
wretch,3,3
corsica,1,1
submitted,2,3
civil,3,5
heights,1,3
risks,1,2
gambled,1,1
complicate,1,2
jo,1247,1745
presented,4,9
breathlessly,3,9
spasm,1,4
dividing,1,3
mrs,244,1120
shook,41,213
custom,2,2
droll,11,13
heaviest,1,2
loving,41,90
charred,1,4
handles,1,3
river),1,2
eyed,9,19
prosing,1,3
employing,1,2
holy,1,1
humming,3,5
perseverance,1,2
burney,1,1
downward,1,2
regain,1,1
shoot,1,1
grudge,1,2
apollyon,3,3
phlegm,1,2
savings,2,3
satirizing,1,4
polly,14,16
resentful,3,8
visible,2,3
respected,6,7
recess,6,7
father,144,144
standard,1,3
darker,1,2
tattling,1,1
lively,32,33
home,273,540
dawdling,3,3
overlooking,1,3
mullet,2,3
prudently,3,7
concealed,4,5
eyes,208,366
strangers,7,7
sobriety,1,1
shortest,1,1
awful,11,11
spectator,1,3
bulletin,1,2
mornings,2,3
toughness,1,5
enthusiastically,1,4
dirty,12,34
burned,15,39
merits,2,6
whetted,1,1
hummel,5,5
fairy,14,15
chair,51,92
visibly,1,4
shriek,1,3
slipping,2,4
dressed,23,79
sinking,1,1
stamps,2,5
himself,112,196
shrieking,1,2
head,187,662
victor,1,2
doesnt,61,70
properest,1,3
thank,74,121
childish,5,12
villas,1,4
hopping,2,4
image,2,5
remember,53,119
professorin,2,3
diminutive,1,1
gallop,1,3
author,3,5
whim,2,3
marsch,5,6
tray,2,3
heal,1,4
busied,2,4
oven,2,3
whip,2,4
welcoming,1,4
tooted,2,5
swan,2,3
regularly,4,6
dread,6,7
instead,32,50
whit,1,6
dresser,1,5
heap,4,10
twinkle,4,11
untold,1,2
over,355,1642
peony,2,4
la,11,17
dresses,7,8
anemones,1,5
effects,1,4
directly,4,10
together,80,228
hear,77,264
water,23,23
heat,1,1
blunt,10,10
distrust,1,5
park,4,7
napoleon,3,7
hoisted,1,2
oaks,2,5
misery,3,4
dream,7,12
sarcasm,1,3
utility,1,2
meets,1,1
enforce,1,3
prodigies,1,2
reboiled,1,1
sprung,1,1
tucked,8,10
flash,6,12
interchanged,1,1
frantic,1,4
revive,1,3
flask,2,3
part,52,175
supposing,1,3
habit,1,2
thieves,1,1
oddities,2,4
cymbals,1,2
carnelian,3,3
reinforcement,1,4
awkward,5,10
stockings,6,13
twenty,36,114
hebe,1,1
outskirts,1,2
worsted,4,7
stubble,1,4
hattie,1,3
meeting,8,18
rings,6,13
generally,1,2
foam,1,1
hopelessly,1,2
unkindly,1,1
grammar,3,5
creature,16,23
drawer,4,9
mouchoir,1,4
coalbin,2,4
authors,4,7
chattered,6,8
twig,2,3
glossy,1,1
discoveries,3,7
didoes,1,4
faith,14,35
goodies,1,2
usual,39,159
bacon,1,3
sympathizing,2,4
nicknames,1,1
mud,11,13
hood,6,10
ma,3,7
mug,2,2
fervent,2,7
twin,2,7
meetings,1,4
afterward,24,77
me,751,3160
thinking,35,180
schuberts,1,4
hotels,1,3
nodding,5,8
estates,1,1
wickets,2,2
hook,1,6
snapped,2,6
related,1,4
comic,2,4
sheep,3,6
hob,1,1
abbey,1,4
mum,5,7
shore,10,23
hod,2,5
tommy,3,3
sheet,8,9
flyaway,3,5
algebra,1,2
mm,1,1
combination,1,4
growth,1,3
pass,14,28
fatherly,6,13
tummin,1,4
railroad,1,3
infectiously,2,5
past,19,53
mus,1,1
mr,311,311
ms,1,2
shorn,3,3
roving,1,3
suggestively,1,2
dismally,5,7
johns,4,5
traveling,12,21
hop,4,6
fellow,46,69
plan,25,55
fidelity,1,4
droop,2,4
rustling,4,9
nervous,11,33
mending,7,10
short,41,81
escort,10,29
my,842,3231
warerooms,1,2
hot,25,25
quench,2,3
clothespins,2,3
glancing,4,5
clapped,7,13
drooping,1,4
vaughns,5,7
ludicrous,3,5
how,351,1003
desolated,1,2
scenes,7,10
honesty,2,4
marriage,5,8
pate,1,1
shaking,15,15
humbug,1,5
spectators,3,7
hope,83,169
play,59,158
getting,67,254
relinquished,2,6
evaded,1,4
goin,1,3
pains,2,4
path,10,33
paint,4,4
expound,1,1
saxon,1,1
despicable,1,4
located,1,3
sprinkled,1,2
plank,1,1
structure,2,2
columella,1,2
dine,1,1
capturing,1,2
straps,1,1
expects,2,3
aware,2,3
coldly,2,4
forced,5,10
lions,4,8
wonders,2,5
pats,1,3
soaps,1,2
skirmishes,4,5
comforts,8,9
no,533,1014
lessin,1,3
benignly,4,8
plans,22,43
liebe,1,5
foretaste,1,4
actions,2,4
plant,1,2
appear,9,20
tiles,1,1
nipped,1,3
numerous,2,4
loyally,1,1
nw,1,3
mischievous,8,14
appeal,5,12
gallantly,4,4
dint,1,1
rekindled,1,2
drops,7,13
hugging,4,6
cannot,20,40
upstairs,21,59
postman,2,2
surpass,1,2
womans,8,15
harder,18,18
yards,2,6
bosoms,1,4
bijou,1,3
chicks,1,2
twirled,2,6
faintest,1,4
interference,1,3
facinating,1,2
delve,1,1
suiting,1,3
paw),1,2
ob,2,2
harden,1,1
battered,1,3
dragon,2,3
somewhere,6,11
lurch,2,3
tree,16,22
constantly,4,5
of,3402,6528
disfavor,1,2
exercise,17,30
undertaken,1,4
oh,138,247
scorched,4,9
papers,13,43
scorching,1,3
magnanimity,2,3
gentlemanly,5,6
soothes,1,4
prospering,1,3
fighter,1,2
nightingales,1,1
jerk,2,2
on,963,963
costume,4,5
maam,22,31
ledge,2,3
production,1,1
patronize,1,3
that),1,2
plantation,1,1
quandary,2,5
congratulate,3,7
putting,26,47
or,435,1331
perplex,1,6
rewrite,1,5
tres,2,6
affectionately,2,6
tastes,7,24
agitation,1,1
dodos,1,4
inevitable,2,4
feels,9,14
frolic,7,16
promenading,2,3
bloomed,3,4
somersault,1,2
comment,2,3
snake,1,4
performance,6,10
ow,1,2
asked,252,831
anxious,39,39
discomfiture,1,3
misfortune,2,3
soothed,5,10
breaks,3,5
heel,3,6
keys,5,11
exasperated,1,1
sands,1,2
treats,1,1
significantly,1,6
ardent,3,9
pave,1,4
everyones,2,4
flaming,1,2
dancing,12,38
churchyard,1,3
unite,1,2
words,111,283
jabbering,1,1
pc,3,4
tasted,3,5
benevolence,1,3
predictions,1,2
passions,3,6
trustful,1,1
plumes,1,1
lunatics,1,2
surpassing,1,1
bibs,1,1
throats,1,2
acts,2,3
sighed,33,33
horn,1,2
askew,2,2
insist,2,3
david,2,3
pm,1,2
struggle,3,5
feathered,1,2
spoons,2,3
dedicated,1,3
blackened,1,2
po,1,1
students,3,3
mollified,1,2
hides,1,1
motive,2,4
chant,1,2
whatever,19,52
ps,1,3
scramble,2,3
needlewoman,1,1
featherless,1,2
jest,1,1
thirsty,1,2
plumed,1,1
feasted,1,1
bonnie,3,3
subdued,4,7
strip,1,3
blush,8,21
gold,11,35
shout,5,5
strand,1,3
backed,2,3
asia,1,1
passers,3,4
davis,17,19
expose,1,3
ingenuity,1,2
grumbled,2,2
lengthened,1,2
charmed,4,7
gymnast,1,3
strangely,1,2
foes,1,1
aspirant,1,2
rather,156,206
parker,3,5
hose,2,4
listen,16,36
earth,7,8
little,724,1221
afresh,2,4
divided,2,4
housetop,1,1
knock,3,4
prided,3,5
banc),1,5
battles,1,4
heaven,11,31
drinks,2,5
stroking,6,23
lounge,2,4
degenerate,1,2
necklace,3,3
revolve,1,1
willing,14,15
without,122,239
hearthrug,1,2
corso,1,1
dashwoods,2,4
serving,2,4
knitting,7,12
admirable,2,4
paws,1,2
triumph,4,9
funds,1,3
thicker,2,3
whod,1,1
archway,2,4
heaved,2,4
delusion,8,18
chaos,1,3
merino,2,4
host,4,6
parting,7,8
slipped,15,26
paper),1,2
riddles,1,1
obedient,1,3
tipped,1,2
cloudy,1,1
controlled,1,4
captive,3,7
sad,36,85
vocabilary,1,1
detachment,1,5
foreseen,1,4
dotes,1,3
instrument,6,10
whom,34,101
friedrich,7,9
mixture,9,11
victim,3,5
bribes,1,5
outlives,1,4
impression,10,20
florences,2,5
groan,4,9
clouds,8,8
subdue,2,5
stopping,12,25
throat,10,29
thats,85,310
whos,1,5
alive,7,15
commy,2,5
settle,12,34
rescue,12,36
covertly,1,4
kindling,1,3
trial,9,18
facing,1,1
attract,1,3
sam,3,4
theater,5,9
fictions,1,3
pairs,9,12
haunted,8,18
feathery,1,1
transition,1,1
omens,4,4
scolding,7,9
made,293,514
touching,18,46
bids,1,6
inhospitable,1,5
tudor,8,11
saving,4,9
eyebrows,12,17
sat,133,455
eligible,2,4
philander,1,2
abroad,17,34
bribed,2,3
feathers,5,7
saw,143,143
delayed,1,3
hedges,1,2
lesser,1,1
refinement,1,2
say,275,409
spools,1,2
mouths,3,3
chaps,1,1
grumble,2,3
marchs,21,41
shown,4,6
viola,4,5
dismay,14,35
forgets,3,4
creeter,2,3
apoplectic,1,1
simile,1,3
embrace,5,8
band:,1,1
norton,6,7
shows,6,9
dirt,4,6
reassuring,1,2
gone,79,202
trained,1,2
muddy,4,4
balzacs,1,3
showy,1,2
hints,5,9
dismal,11,11
benevolently,1,3
basin,1,2
fanning,1,1
woolen,1,4
snowball,3,5
minion,2,3
woman,71,238
straightforward,2,4
force,4,8
oars,3,7
changed,19,19
gardening,1,1
thousand,1,2
fearing,13,13
twos,1,2
proudly,5,8
hue,1,2
salutation,2,2
rescued,3,4
settled,29,57
trim,1,5
asks,2,6
length,4,9
hug,8,15
dish,7,10
pays,1,1
trio,1,4
refuse,11,14
hour,50,103
so,1135,3410
sp,1,3
trip,9,15
tightly,4,9
cupids,1,3
likeness,1,2
spirits,24,53
horsebreaker,1,1
hum,9,10
reposed,4,7
st,4,5
dreaming,3,4
noise,2,2
changes,10,10
stationary,1,4
burns,1,3
alterations,2,3
abashed,6,9
burnt,1,3
troubadour,2,3
good,462,1071
alter,1,4
adieux,2,4
groping,1,2
pianos,1,1
embarked,1,2
expect,14,27
settles,2,3
swim,1,1
shelf,6,6
coo,2,4
trick,2,3
brothers,5,12
gypsy,1,2
hearing,11,19
turner,2,5
hove,1,3
heir,3,8
plate,11,30
trooped,1,3
eyeing,2,3
josephine,4,4
shell,8,9
cot,1,1
confess,13,13
crickets,2,4
wives,4,7
loved,59,148
cow,1,2
library,8,8
reluctance,1,3
unfriendly,1,2
bonnet,31,65
goot,2,3
ought,63,77
noisy,1,3
occupied,2,4
fretful,2,2
brilliant,17,18
charm,14,26
rowing,2,6
portraits,2,5
plato,4,9
drove,13,36
larkspur,1,1
nieces,1,3
cravat,1,2
march:,2,2
cumbrous,1,3
sidesaddle,1,2
infant,4,9
vainly,2,5
shyness,3,7
name,63,161
to,5070,17506
whoever,2,4
turned,93,158
kisses,4,10
board,2,3
gathered,16,31
jews,3,6
sorrowful,4,9
anteroom,2,4
pianny,2,2
mushroom,1,3
tt,1,2
lover,14,31
settin,1,4
benignity,1,3
preparation,5,10
loves,14,39
edition,1,1
separate,3,3
countryman,1,2
foil,1,1
hogarth,1,3
teach,20,30
lecturing,1,1
beginnings,1,2
deserved,10,13
telemachus,1,2
lovey,1,1
knapsack,1,3
dukes,1,2
larches,1,1
squirrels,1,4
queen,12,15
naturally,21,42
march),1,1
kissed,27,27
lurid,1,1
unfortunate,5,5
dicks,1,4
fitted,4,6
queer,31,51
bright,21,55
snowbank,1,4
pickles,1,3
sharply,15,32
kinds,4,12
patch,1,2
expected,14,20
oats,2,4
native,4,5
ridicule,2,2
gauzy,1,1
prattling,1,2
testament,1,1
writing,26,27
afternoon,32,58
relived,1,5
strait,1,4
allyluyer,1,3
chaperone,1,2
deserves,2,5
distract,1,2
unmaidenly,3,4
skates,4,6
youll,70,139
girls,274,785
peeks,1,1
process,3,3
galley,1,2
cigar,4,4
hows,1,3
strain,7,11
up,655,1543
smoking,2,4
tweak,2,3
studious,5,10
turkquoise,1,4
pickled,4,7
hospital,5,10
us,183,594
colder,1,2
sea,20,20
sideboard,1,3
easterly,1,2
quarrels,3,3
tried,108,108
chaperons,1,3
inkstands,1,2
see,357,649
objects,1,1
borrowing,1,1
errand,3,3
gruffer,2,3
hoping,32,62
genteel,2,5
july,2,5
conferred,3,8
devoting,3,9
juliet,1,3
highty,1,2
maneuver,2,4
elsewhere,3,4
rivulets,1,1
mornin,1,4
boast,1,3
defied,4,7
power,26,81
discomfort,2,2
conceal,4,4
saintliest,1,1
mismanagment,1,3
tries,5,6
seventeen,8,11
set,93,93
bordered,1,3
ursa,1,2
painted,7,9
dive,2,3
beths,52,91
sleeping,2,4
sew,7,14
operatic,3,5
giraffes,1,3
cavern,1,2
public,7,15
preferring,1,2
chanting,3,5
advancing,1,2
humbly,5,9
bethy,4,5
answer,48,94
chats,1,2
irresistable,1,1
instinctive,2,4
heroic,3,5
thirds,1,1
pounded,1,2
held,40,76
hospitalities,1,4
jump,1,3
loyalty,4,7
sparkled,3,8
promiscuous,2,2
scrambling,1,1
straining,1,1
nosegay,2,3
advised,8,14
padlocks,1,2
hell,20,36
insensibility,1,4
punch,1,3
helm,1,2
engaging,3,7
intelligence,1,1
appreciate,1,3
meadows,2,3
brushing,2,4
convulsed,6,7
help,187,351
works,12,12
boats,9,9
petreas,1,2
accidently,1,1
hesitated,2,6
exploit,1,4
temptation,7,16
humble,16,48
uneven,3,8
emotional,1,6
devotion,9,13
roller,2,6
lettuce,2,4
women,44,162
we,543,2067
stitch,1,3
maid,11,12
minded,14,27
readily,2,5
blowing,3,6
deportment,3,8
young,279,919
chimney,4,5
original,5,6
nurses,2,5
june,7,13
motion,5,14
cry,45,154
faraway,1,4
cumbered,1,3
answers,6,16
rides,5,12
daintily,2,2
plenty,23,23
veins,1,4
dutiful,3,5
mansion,5,9
mail,5,10
paradisiacal,1,3
ancestors,1,2
cleaned,3,5
main,1,3
fold,6,11
slender,3,7
ungentle,1,2
world,97,192
swallow,2,3
bangs,7,8
countenances,1,6
rolled,8,12
tender,62,147
proceeding,4,13
hysterical,1,2
audience,12,40
infuriated,1,1
until,8,10
litter,1,2
pillows,5,10
budding,3,5
small,59,103
marching,3,5
burrs,1,3
wrappers,1,2
lofty,2,4
nursed,4,4
exceeded,1,3
minister,2,3
carpentery,1,1
dutifully,3,3
invigorating,1,2
cartoons,1,1
paragraph,1,3
cleaner,1,2
tight,14,24
momma,1,3
bonfire,2,3
lace,13,34
unseemly,1,1
lennoxs,1,3
disappointing,1,2
than,346,742
tended,1,2
because,135,201
bouncing,2,3
dispirited,1,1
kings,16,16
sallie,42,42
delusive,1,4
blesses,1,3
breach,2,4
that,1836,4863
breathless,1,3
rinse,1,2
dearly,14,24
nan,2,2
delivering,1,2
nap,5,8
mercenary,5,6
sweetheart,1,1
pledge,1,1
youths,1,2
noter,1,1
lessened,3,5
impressive,3,6
notes,7,19
efface,1,1
grieving,1,1
prospective,1,4
fountain,3,6
nibble,1,2
reading,18,41
sanskrit,1,3
mallet,1,2
daisey,2,3
unmistakable,2,3
blessed,12,15
magpie,1,1
scared,2,5
burst,23,38
naughty,13,36
she,2280,8092
reformers,1,1
hammer,1,2
purpose,12,20
frequency,1,3
climbed,5,10
fairylike,1,1
richness,2,2
willow,1,2
plagued,2,2
espousing,1,2
record,3,5
hoped,20,20
opportunely,1,2
bitterly,8,10
hens,2,3
translated,1,1
trod,1,1
nights,2,2
treacherously,2,4
anything,148,225
make,255,659
intends,2,2
glanced,19,21
gott,4,8
impetuously,2,4
inconsistencies,1,1
playing,16,16
solid,2,2
lads,14,15
shy,16,31
deserting,1,1
composition,1,2
illusions,1,1
trop,1,6
beholder,1,5
earnings,3,7
hopes,27,75
plays,4,11
fond,37,157
rations,1,2
fear,42,74
lady,121,121
didactic,1,4
trot,2,5
account,12,20
impertinent,5,11
indifferent,5,5
prison,3,3
relishin,1,2
resting,3,4
bhaery,1,4
grundy,3,7
glances,5,13
became,21,59
recorded,1,3
drawbacks,1,2
reveling,1,1
powdering,1,3
sugarplums,1,2
speedily,2,4
laughin,1,2
friend,95,162
lance,1,3
fairness,1,2
teaching,14,25
malaprop,2,2
bhaers,8,8
miles,5,6
cup,7,12
bill,4,6
black,45,64
coming,55,140
heroes,5,8
porch,7,15
sin,3,8
debts,3,6
people,143,143
sip,1,3
cut,27,33
going,180,405
irregular,1,2
characteristic,6,7
fusss,1,4
sir,49,80
parties,11,26
wandered,2,5
straighten,2,4
bottom,10,18
male,2,2
somebody,9,10
sit,38,68
purrers,1,1
hitch,1,2
couple,11,14
greatheart,1,3
complaining,3,4
cried,154,382
incident,1,4
whisper,9,14
six,25,53
fussy,3,6
kindred,2,5
laundry,1,3
peeps,3,7
remorsefully,2,4
attempted,1,1
france,3,4
letters,44,76
tussle,1,6
uphold,1,5
food,8,18
paths,2,7
fluttering,2,4
jingling,1,1
laddie,1,8
madonnas,1,7
placid,4,14
rejoiced,5,19
earwiggy,1,4
former,7,39
checked,4,17
prouder,5,30
franca,1,3
dundee,1,2
furbish,1,1
whirlpool,1,2
kindlier,1,1
hovels,1,2
disguised,1,1
stocking,1,3
undertaking,1,2
regular,27,54
grater,1,1
ariadne,1,3
fool,9,13
friendship,11,25
loitering,1,5
crimes,1,4
whatnot,1,3
intimate,2,3
carrying,3,7
blade,1,5
narrowly,2,6
cries,2,6
redowa,2,6
resolved,22,91
blondchen,1,3
hospitable,8,14
stirred,4,8
scarlet,17,17
dandelions,1,2
repented,1,1
formed,1,2
holidays,2,3
containing,1,4
breeding,4,6
ferdinando,1,2
foot,19,51
forgiving,2,3
lottchen,2,2
conflicting,1,2
mama,2,2
florally,1,2
cutter,3,3
jura,1,4
aloft,2,5
apparently,5,11
youre,26,47
grated,1,4
rivoli,1,3
mistaking,2,3
conservatory,5,5
howling,2,2
deprived,1,4
trudged,2,5
longer,20,51
fifth,2,4
libitum,1,6
lands,1,5
parpar,3,6
countryseats,1,3
castle,22,35
considered,23,69
wistful,10,10
tuesday,3,3
storeroom,1,1
hospitably,2,4
contested,1,2
millinery,2,4
beautified,3,6
prisms,1,3
preside,2,3
rouge,2,5
rarey,1,3
banks,3,5
aprons,2,2
yours,28,28
secure,1,3
adopted,2,4
rough,12,26
descend,1,2
funny,46,85
puddles,1,3
muffled,3,4
city,20,29
imperfections,1,3
snipping,1,2
thee,6,12
proverbially,1,4
brocades,2,4
bind,3,6
longed,27,80
inclination,1,4
requested,3,7
moffats,12,17
belsham,3,3
moffatt,1,3
schooltime,1,2
running,25,44
fifty,7,7
lamentations,1,6
nation,5,10
plot,7,17
major,4,10
violet,3,7
tottered,1,1
dearie,1,2
aides,1,1
casting,2,4
cowardly,1,2
idols,2,4
beautifier,1,6
regards,1,5
among,45,120
freezing,1,3
delighted,19,76
them,505,2586
bumps,1,6
coxcomb,1,5
tighty,1,4
orphans,1,3
ned,23,35
then,370,1386
revived,3,4
gown,16,27
rouser,2,3
cushioned,1,1
snuffbox,1,1
mane,3,3
quarter,3,3
disregard,1,1
canonized,1,3
organdie,1,2
guess,15,18
anni,1,4
praying,1,3
guest,8,17
they,706,2160
sky,15,16
neighbors,14,27
hence,2,2
singularly,2,2
reverent,1,2
net,2,2
givest,1,5
laurels,1,4
growed,1,3
parcels,2,3
roused,4,7
goethes,1,4
shifts,1,3
harms,2,5
explode,1,1
ruled,1,4
desecrate,1,3
here,141,204
new,181,452
mans,14,14
beautifully,13,13
egypt,2,2
just,219,219
huff,1,1
brutal,1,2
vases,8,8
dyspeptic,2,3
many,147,250
towered,1,3
stares,1,2
american,16,42
smartly,2,4
hero,5,10
smooth,7,13
gem:,1,1
sayings,1,2
revealed,1,1
appearing,1,2
afghan,3,4
imbibed,1,3
feed,6,11
hers,14,28
gruffly,3,4
rules,8,14
energy,18,18
philanthropic,1,3
tumble,6,7
quarters,3,5
postilions,1,4
loneliness,7,15
entrance,1,2
accustomed,5,12
attempt,13,14
youth,20,29
parrylized,1,1
pocketed,1,5
affianced,1,4
hailed,3,9
hearted,9,27
nothing,145,578
dodo,4,5
feel,103,107
distinctly,1,3
jones,1,2
stared,19,22
witnessed,2,3
sly,10,14
embodied,1,4
miracle,4,7
millions,2,4
series,2,3
loath,1,3
enthusiastic,4,8
bottle,11,16
killed,3,4
hungry,15,26
ideas,13,14
anon,2,3
feet,47,47
beginnest,1,4
hearten,1,3
sprout,1,2
railroads,1,1
consisted,2,2
successfully,3,5
jealous,6,10
novels,6,8
montreux,1,5
sticking,2,5
rising,4,7
laurie,548,1466
fork,1,1
fifteen,10,10
form,5,7
conduct,2,4
beauty,39,108
comically,2,2
dungeons,1,1
numbered,1,2
laid,46,59
highly,9,11
smart,6,11
pantoufles,1,1
background,1,4
artificial,1,3
personage,1,2
melodramatic,7,19
fort,2,3
rosiest,2,2
decision,7,11
nge,1,4
messages,5,13
relished,1,2
places,10,41
patronizing,4,5
hugo,9,9
imposing,2,5
privileges,1,3
remonstrated,1,2
ladder,5,13
laughed,79,79
hugs,1,2
worry,17,22
pianee,1,1
penances,1,1
greatness,1,2
masterpiece,1,1
published,1,3
waiter,1,2
tutor,10,21
partial,1,5
surveyed,4,8
conceit,2,6
pronounce,1,2
dress,76,297
wreaths,2,2
squabbled,1,4
rothschilds,1,3
velour,1,2
does,86,191
placed,3,8
addressed,1,5
stints,1,4
pearls,5,14
judged,2,7
platform,2,2
enlightenment,1,3
smash,1,2
worse,20,28
ached,4,5
great,186,330
domestic,12,12
beginners,2,4
maps,3,5
carefully,23,60
patriarch,1,4
heavens,2,4
tearing,4,9
dangers,1,1
evolved,1,2
formal,4,5
soiled,2,2
embers,1,2
waited,20,24
underlies,1,4
newly,4,6
meekly,9,19
rehearsal,2,4
tuileries,1,3
starched,2,3
pancakes,1,1
proving,4,7
lumbering,2,4
adding,15,39
written,19,69
estimate,1,1
tenders,1,2
conquering,3,4
volcano,4,6
telegrams,2,3
attracts,1,1
worst,10,10
vehicle,2,5
withdrawn,2,5
aches,3,6
stained,2,3
weaned,1,4
youve,29,36
true,43,102
conquered,7,23
telling,16,18
vittles,2,4
neglected,12,34
rummaged,1,2
taper,1,1
fatherland,1,3
starch,2,3
slammed,2,3
unmercifully,1,4
hateful,1,3
impossible,32,75
nestled,5,15
further,9,9
byes,2,4
gardiners,2,4
santa,1,1
leading,4,4
enabled,1,4
widows,1,3
streamed,2,5
attitudes,3,8
refuge,9,10
delightful,28,55
joian,1,6
larger,1,5
thoughtlessness,1,4
demurely,2,6
dearer,4,14
shiver,4,12
haughty,4,5
imbecile,1,1
queerly,2,2
scholar,3,7
sob,7,15
worth,20,49
regretted,9,29
mittens,2,6
prince,2,3
moralize,1,1
precocious,4,7
minnie,4,6
headfirst,1,2
beggin,1,1
cheerily,1,3
bird,16,25
kneel,1,1
groom,1,1
perishable,1,2
motioned,1,1
inside,10,10
streamer,1,3
heeled,4,5
thrill,3,7
manger,2,2
deared,1,2
lake,11,20
wrenched,1,5
attack,4,10
knees,8,24
adventure,2,6
whenever,16,68
intonation,1,4
bronzes,1,3
gossip,20,52
thin,20,71
beauties,2,3
son,18,33
fastening,2,2
rampage,1,1
seaside,2,3
this,399,580
strengthened,3,5
whisked,9,17
hours,23,65
sot,1,1
distorting,1,6
historian,1,5
nil,1,4
saint,12,25
twitching,1,2
slang,6,16
rhine,1,4
explanations,2,5
stooped,5,10
clapping,2,4
sow,2,6
including,1,4
sardines,1,3
radiant,1,2
ice,17,30
refraining,1,5
mark,1,4
nip,1,3
